name,datetime,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
spring tx,3/9/2024,56.66,19,6.8,13.6,7.7,67.8,0,0,0,,0,0,45.4,26.7,338.7,1018.3,63.9,16,91.8,6,10,2024-03-09T06:37:52,2024-03-09T18:26:38,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/10/2024,56.48,20.9,5.9,13.4,3.4,55.5,0,0,0,,0,0,20.5,10.5,16.6,1023.8,28.5,16,168.3,9,10,2024-03-10T07:36:42,2024-03-10T19:27:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/11/2024,61.16,22.2,11.4,16.2,8.6,62.6,0,0,0,,0,0,30.6,17.1,141.4,1023.1,55.8,16,109.5,7,10,2024-03-11T07:35:32,2024-03-11T19:27:56,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/12/2024,64.76,24.6,11.4,18.2,13.7,76.6,0,0,0,,0,0,37.1,19.3,160.5,1018,63.4,14.2,116.3,9,10,2024-03-12T07:34:20,2024-03-12T19:28:34,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/13/2024,71.6,28.7,17.2,22.2,18.7,82.3,0,0,0,,0,0,39.3,24.6,158.7,1011.7,84.9,14.3,92.9,9,60,2024-03-13T07:33:09,2024-03-13T19:29:13,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/14/2024,76.28,29.1,22.7,25,20.9,80.4,0,0,0,,0,0,47.9,28.2,150.4,1010.3,88.1,13.7,108.9,7,75,2024-03-14T07:31:58,2024-03-14T19:29:51,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/15/2024,73.22,29.7,18.4,22.9,20.5,87,16.659,100,12.5,rain,0,0,42.5,17.9,112.3,1013.2,83.3,12.1,39.9,2,60,2024-03-15T07:30:46,2024-03-15T19:30:29,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/16/2024,66.56,21,17.7,19.2,17.6,90.3,0.564,100,4.17,rain,0,0,51.8,21.1,78.3,1014.2,91.9,12.9,27.9,1,10,2024-03-16T07:29:34,2024-03-16T19:31:07,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,F7009,72243012960"
spring tx,3/17/2024,68.9,24.8,17.6,20.5,17.6,84,2.766,100,33.33,rain,0,0,47.9,18.7,29.5,1012,81.1,14,108.9,8,30,2024-03-17T07:28:21,2024-03-17T19:31:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/18/2024,63.5,21.3,14.4,17.5,5.8,51.5,0,0,0,,0,0,50.2,32.2,17,1021,55.8,16,157.6,8,10,2024-03-18T07:27:09,2024-03-18T19:32:22,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,F7009,72243012960"
spring tx,3/19/2024,56.12,19.1,4.6,13.2,1.1,46,0,0,0,,0,0,33.5,16.1,62.6,1023.1,33,16,187.5,8,10,2024-03-19T07:25:56,2024-03-19T19:32:59,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,F7009,72243012960"
spring tx,3/20/2024,61.52,20.8,11.1,16.4,9.1,62.9,0,0,0,,0,0,13,14.8,149.6,1018.4,91.3,16,79.5,3,10,2024-03-20T07:24:44,2024-03-20T19:33:36,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,F7009,72243012960"
spring tx,3/21/2024,62.6,18.9,15.8,17,14.7,86.4,36.197,100,66.67,rain,0,0,48,27.9,96.8,1013.2,99.2,12,20.9,1,10,2024-03-21T07:23:31,2024-03-21T19:34:14,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/22/2024,63.5,23.5,13.1,17.5,13.5,79.5,10.189,100,8.33,rain,0,0,61.8,25.4,323.2,1010.8,50.2,13.6,176.4,9,10,2024-03-22T07:22:18,2024-03-22T19:34:51,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/23/2024,64.58,25.5,12,18.1,11.4,68.1,0,0,0,,0,0,25.9,13.7,18.2,1016.7,17.1,16,173.1,8,10,2024-03-23T07:21:05,2024-03-23T19:35:27,0.45,Clear,Clear conditions throughout the day.,clear-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/24/2024,66.2,22,15.7,19,14.5,75.3,0,0,0,,0,0,52.6,31.6,135.2,1008.4,75.7,15.9,65.5,2,10,2024-03-24T07:19:52,2024-03-24T19:36:04,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/25/2024,68.36,23,14.9,20.2,15.7,76.6,3.525,100,25,rain,0,0,46.1,21.6,155.8,1000.9,75.2,14.7,64.2,3,10,2024-03-25T07:18:39,2024-03-25T19:36:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/26/2024,60.08,21,10.7,15.6,6.5,57.2,0,0,0,,0,0,31.7,19.8,351.3,1011.4,11.4,16,205.7,9,10,2024-03-26T07:17:27,2024-03-26T19:37:17,0.55,Clear,Clear conditions throughout the day.,clear-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/27/2024,57.38,19.4,9.2,14.1,6.9,62.6,0,0,0,,0,0,25.9,13.8,19,1017.8,44.7,16,91.8,3,10,2024-03-27T07:16:14,2024-03-27T19:37:54,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/28/2024,61.7,24.4,7.6,16.4,9.6,67.6,0,0,0,,0,0,22.3,17.6,135.5,1022.3,10,15.3,186.9,9,10,2024-03-28T07:15:01,2024-03-28T19:38:30,0.62,Clear,Clear conditions throughout the day.,clear-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/29/2024,66.2,25.6,12.6,19,11.2,64.5,0,0,0,,0,0,43.4,25.6,156.8,1018.6,20,15.7,177.1,10,10,2024-03-29T07:13:49,2024-03-29T19:39:07,0.65,Clear,Partly cloudy throughout the day.,clear-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/30/2024,69.44,24.5,16.8,20.8,15.6,72.7,0,0,0,,0,0,31.7,18.8,156.2,1015.2,69.3,16,93.3,5,10,2024-03-30T07:12:36,2024-03-30T19:39:43,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,3/31/2024,73.22,29,19.3,23.1,19.1,80.2,0.027,100,4.17,rain,0,0,40.7,22.7,166.4,1012.2,91.8,14.3,101,6,10,2024-03-31T07:11:24,2024-03-31T19:40:20,0.72,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/1/2024,76.64,29.1,22.4,25.1,20.5,78,0,0,0,,0,0,52.5,29.6,167.8,1007.7,78.9,11.9,109.2,6,15,2024-04-01T07:10:13,2024-04-01T19:40:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/2/2024,73.22,27.3,16.2,22.8,12.8,55.8,0.143,100,4.17,rain,0,0,45.4,27,320.4,1008.6,55.8,14.9,181.8,10,30,2024-04-02T07:09:01,2024-04-02T19:41:33,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/3/2024,63.86,25.3,10.4,17.7,6.3,51.3,0,0,0,,0,0,41.5,23.7,287.1,1014.1,0.1,16,209.1,10,10,2024-04-03T07:07:50,2024-04-03T19:42:09,0.83,Clear,Clear conditions throughout the day.,clear-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/4/2024,66.2,26.9,9.1,18.7,7.4,53.4,0,0,0,,0,0,16.6,14,252.7,1014.9,1.5,16,197.3,9,10,2024-04-04T07:06:38,2024-04-04T19:42:46,0.86,Clear,Clear conditions throughout the day.,clear-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/5/2024,71.6,28.6,15.2,21.8,10.7,52.8,0,0,0,,0,0,33.5,18.4,208.2,1016.3,8.6,16,202.9,10,10,2024-04-05T07:05:28,2024-04-05T19:43:22,0.89,Clear,Clear conditions throughout the day.,clear-day,"72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/6/2024,70.52,25.9,16.5,21.4,16.2,73.7,0,0,0,,0,0,50.1,29.6,153.7,1014,46,15.2,128.8,8,10,2024-04-06T07:04:17,2024-04-06T19:43:59,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/7/2024,76.28,30.6,21.4,25,19.8,76.1,1.361,100,8.33,rain,0,0,29.5,19.2,175.4,1011.8,75.7,14.4,73.4,6,30,2024-04-07T07:03:07,2024-04-07T19:44:36,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/8/2024,74.84,25.8,22.4,23.8,21.6,87.9,1.783,100,33.33,rain,0,0,40.7,22,141.4,1010.8,95.2,11,44.5,2,60,2024-04-08T07:01:58,2024-04-08T19:45:12,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/9/2024,75.74,26.2,22.6,24.3,21.3,83.5,1.015,100,16.67,rain,0,0,56.6,31.8,152,1005.9,96.7,12.4,55.5,2,75,2024-04-09T07:00:49,2024-04-09T19:45:49,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/10/2024,68.54,23.7,17.1,20.3,16.5,79.9,43.663,100,29.17,rain,0,0,67.6,26.6,316.2,1004.9,76.5,13.7,81.3,3,60,2024-04-10T06:59:40,2024-04-10T19:46:26,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/11/2024,68.36,26.4,14.7,20.1,7.9,47.7,0,0,0,,0,0,47.9,25.3,317.6,1015.5,1.1,16,98.7,8,10,2024-04-11T06:58:32,2024-04-11T19:47:03,0.1,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/12/2024,67.64,26.9,10.9,19.6,7.9,52.2,0,0,0,,0,0,18.4,15.4,128.9,1023.4,13.5,16,108.9,8,10,2024-04-12T06:57:24,2024-04-12T19:47:40,0.13,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/13/2024,68.72,27.3,12.2,20.2,11.9,62.9,0,0,0,,0,0,45.5,25.5,157.7,1022.7,26,16,90.4,8,10,2024-04-13T06:56:17,2024-04-13T19:48:17,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/14/2024,73.04,29.4,17.2,23,17.3,72.7,0,0,0,,0,0,37.9,21.1,164,1017.4,52.7,15.9,103.8,5,10,2024-04-14T06:55:11,2024-04-14T19:48:54,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/15/2024,74.3,26.5,21.1,23.5,19.2,77.5,0,0,0,,0,0,39.8,26.5,152.9,1013.1,97.2,16,68.2,3,10,2024-04-15T06:54:05,2024-04-15T19:49:32,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/16/2024,76.64,30,22.2,25.3,20.4,77.1,0,0,0,,0,0,50.3,30.8,152.2,1011.5,89.7,14.5,168.5,7,30,2024-04-16T06:52:59,2024-04-16T19:50:09,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/17/2024,76.46,29.1,23,25.1,21.3,82,0,0,0,,0,0,37.1,21.1,137.8,1013.8,86.1,12.5,66.3,2,30,2024-04-17T06:51:55,2024-04-17T19:50:47,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E3763,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/18/2024,78.44,33,23,26.5,21,76.2,0,0,0,,0,0,42.5,21.3,153.9,1013.6,67.9,13.5,103.9,7,30,2024-04-18T06:50:51,2024-04-18T19:51:24,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/19/2024,76.28,30.6,20.6,25.3,21.2,82.6,0,0,0,,0,0,20.5,16,95.3,1015.2,81.1,11.9,58.3,2,60,2024-04-19T06:49:47,2024-04-19T19:52:02,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/20/2024,71.06,28.9,15.5,21.8,19.9,90,14.909,100,37.5,rain,0,0,45,30.2,61.4,1015.6,88.1,10.6,29.3,2,60,2024-04-20T06:48:45,2024-04-20T19:52:40,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/21/2024,61.7,21.6,11.9,16.5,10.9,72.2,8.221,100,25,rain,0,0,47.4,28.2,14,1021.5,64.5,14.6,92.5,6,10,2024-04-21T06:47:43,2024-04-21T19:53:18,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/22/2024,62.6,22.5,11.2,17,7.9,58.2,0,0,0,,0,0,33.3,19,106.1,1022.8,18.3,16,77.6,7,10,2024-04-22T06:46:42,2024-04-22T19:53:56,0.46,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/23/2024,66.2,24.9,11.2,19,13.9,72.8,0,0,0,,0,0,35.3,21.1,151.4,1018.4,55,16,62.4,3,10,2024-04-23T06:45:42,2024-04-23T19:54:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/24/2024,74.84,30.5,20.3,24.1,18.6,73.8,0,0,0,,0,0,35.3,18,132.5,1018.3,73.7,16,98.3,4,30,2024-04-24T06:44:42,2024-04-24T19:55:12,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/25/2024,73.76,29.3,18.5,23.4,19.9,82.5,0,0,0,,0,0,44.7,27.3,146.6,1015.7,76.8,14.6,52.1,3,30,2024-04-25T06:43:44,2024-04-25T19:55:51,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/26/2024,77.18,29.6,23.2,25.5,20.5,76,0,0,0,,0,0,48.8,27.5,158.1,1010.6,93,14.6,67.7,3,60,2024-04-26T06:42:46,2024-04-26T19:56:29,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/27/2024,77.9,30,23.5,26.2,21.2,77.5,0,0,0,,0,0,57.4,34.4,147.3,1011.1,98.2,13.3,63.9,2,75,2024-04-27T06:41:49,2024-04-27T19:57:08,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/28/2024,77.36,30.4,23.8,25.7,21.2,78.8,3.537,100,29.17,rain,0,0,57.6,34.7,143.4,1010,93.4,12.4,66,3,75,2024-04-28T06:40:53,2024-04-28T19:57:47,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/29/2024,74.66,29.6,19.9,23.9,20.4,82.7,23.287,100,33.33,rain,0,0,55.3,20.4,120,1011.3,66.3,13.7,132.3,9,60,2024-04-29T06:39:58,2024-04-29T19:58:25,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,4/30/2024,74.12,31.1,17.1,23.7,18.3,76,0,0,0,,0,0,31.7,20.5,124.7,1013,30.9,12.4,84.2,5,60,2024-04-30T06:39:04,2024-04-30T19:59:04,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/1/2024,75.92,31.1,19.9,25.1,21.3,83.5,0.248,100,12.5,rain,0,0,41.2,26.4,126,1010.8,71.9,15.6,75,7,75,2024-05-01T06:38:11,2024-05-01T19:59:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/2/2024,74.3,28.1,20,23.6,21.2,87.1,80.335,100,70.83,rain,0,0,60.8,31.2,129.8,1008.2,75.1,11.4,44.4,5,30,2024-05-02T06:37:20,2024-05-02T20:00:22,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/3/2024,72.32,25,19.8,22.4,20.2,87.7,38.347,100,37.5,rain,0,0,49.1,24.3,100.3,1011.1,89,13.6,57.3,4,60,2024-05-03T06:36:29,2024-05-03T20:01:01,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/4/2024,75.92,31.3,20.3,25.1,20.7,81.4,0.091,100,4.17,rain,0,0,44.6,28.1,118.7,1012.6,80.8,14.6,113.5,5,60,2024-05-04T06:35:39,2024-05-04T20:01:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KCXO,72243012960"
spring tx,5/5/2024,75.02,28.8,22,23.9,21.4,86.4,22.033,100,37.5,rain,0,0,76.7,23.8,138.2,1011.9,75.2,13.4,68.2,8,30,2024-05-05T06:34:50,2024-05-05T20:02:19,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KCXO,72243012960"
spring tx,5/6/2024,78.26,31.8,22.6,26.7,22.2,82.1,0.893,100,4.17,rain,0,0,50,24.8,140.8,1009.7,88.9,13.7,86,3,60,2024-05-06T06:34:03,2024-05-06T20:02:58,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KCXO,72243012960"
spring tx,5/7/2024,81.5,36.8,25.1,29.6,23.5,79.2,0,0,0,,0,0,33.5,22.1,166.7,1006.3,83.7,10.8,99.5,7,100,2024-05-07T06:33:16,2024-05-07T20:03:37,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KCXO,72243012960"
spring tx,5/8/2024,81.68,36.7,25.2,29.8,23.6,79.4,0,0,0,,0,0,40.7,23.7,159.7,1003.9,92,9.9,82.5,3,100,2024-05-08T06:32:31,2024-05-08T20:04:16,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"E3763,72242953910,KIAH,72244453902,KCXO,72243012960"
spring tx,5/9/2024,81.14,37.1,23.9,29.8,24.2,83.8,0,0,0,,0,0,51.8,22.6,117.8,1005.8,88.2,6.4,81.6,3,100,2024-05-09T06:31:47,2024-05-09T20:04:55,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KCXO,72243012960"
spring tx,5/10/2024,78.62,31.3,21.7,26.3,18.9,66.8,0,0,0,,0,0,45.8,30.3,35.9,1011.1,42.1,15,76.9,3,60,2024-05-10T06:31:04,2024-05-10T20:05:34,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KCXO,72243012960"
spring tx,5/11/2024,75.2,28.3,21.5,24,16.8,65,0.072,100,8.33,rain,0,0,33.5,25.2,67.8,1013.2,73.4,15.9,69.5,4,10,2024-05-11T06:30:22,2024-05-11T20:06:12,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,72242953910,KIAH,72244453902,KCXO,72243012960"
spring tx,5/12/2024,73.04,29.6,20.1,23,20.3,85.7,5.905,100,25,rain,0,0,37.1,19,97.8,1008.9,99.6,13.9,32.8,2,60,2024-05-12T06:29:41,2024-05-12T20:06:51,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"E3763,72242953910,E8324,KIAH,72244453902,KCXO,72243012960"
spring tx,5/13/2024,75.38,34.8,18.9,25,22,88.3,34.089,100,16.67,rain,0,0,57.4,24.4,192.4,1006.4,86,10.4,42.8,2,100,2024-05-13T06:29:02,2024-05-13T20:07:30,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KCXO,72243012960"
spring tx,5/14/2024,74.66,30.9,18.9,23.7,17.7,73.7,0,0,0,,0,0,38.9,18.4,299.9,1008.5,36,13.5,83.4,9,30,2024-05-14T06:28:24,2024-05-14T20:08:08,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/15/2024,77.54,34.3,17.4,25.9,18.4,68.9,0,0,0,,0,0,22.3,17,133.2,1009.5,18.2,15.7,243.5,10,30,2024-05-15T06:27:47,2024-05-15T20:08:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/16/2024,75.38,32.1,20,24.7,21.3,84.7,30.531,100,25,rain,0,0,100.1,64.8,97.9,1006.1,64.9,13,41.2,3,75,2024-05-16T06:27:12,2024-05-16T20:09:24,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72242953910,E3763,E8324,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/17/2024,70.52,23.4,19.7,21.4,19.3,88,0.248,100,8.33,rain,0,0,29.5,21.6,36.9,1007.7,80.4,14.4,35.6,2,30,2024-05-17T06:26:38,2024-05-17T20:10:02,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E3763,E8324,KIAH,72244453902,KCXO,72243012960"
spring tx,5/18/2024,76.64,36.2,18.1,26.3,20.7,80.5,0,0,0,,0,0,16.6,15,119.8,1011,45.1,9.8,88.4,9,75,2024-05-18T06:26:05,2024-05-18T20:10:40,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/19/2024,81.14,35.4,21.3,28.6,21,70.8,0,0,0,,0,0,31.7,17.6,137.5,1012.9,12.2,13.9,83.3,9,60,2024-05-19T06:25:34,2024-05-19T20:11:17,0.37,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/20/2024,80.42,35.8,21.1,28.3,21.2,72.8,0,0,0,,0,0,34,19.9,134.4,1010.7,18.5,15.3,67,2,30,2024-05-20T06:25:04,2024-05-20T20:11:54,0.41,Clear,Clear conditions throughout the day.,clear-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/21/2024,83.3,38.8,26,32,24.2,78.1,0,0,0,,0,0,42.5,28,146.1,1009.5,75,10.9,73.7,2,100,2024-05-21T06:24:35,2024-05-21T20:12:31,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/22/2024,83.12,38.2,26,31.6,24.1,78.3,0,0,0,,0,0,41.6,26.3,144.6,1010.4,84.2,12,66,3,100,2024-05-22T06:24:07,2024-05-22T20:13:08,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/23/2024,83.48,38.2,25.7,31.6,23.7,75.5,0,0,0,,0,0,42.9,24,146.6,1010.1,70.6,14.3,69.8,4,75,2024-05-23T06:23:41,2024-05-23T20:13:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/24/2024,84.74,39.3,26.5,32.7,23.8,73.3,0,0,0,,0,0,40.3,22.5,160.6,1008.3,62.9,13.5,94.2,8,75,2024-05-24T06:23:17,2024-05-24T20:14:19,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
spring tx,5/25/2024,84.92,41.6,26.3,33.5,24.3,75.1,0,0,0,,0,0,40.7,18.7,154.7,1008.7,54.1,12,90.3,7,100,2024-05-25T06:22:54,2024-05-25T20:14:55,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E3763,72242953910,KIAH,72244453902,KDWH,KCXO,72243012960"
